Baynes;Aron;2013-14;SAS;3.0;0.6;2.7;0.0;0.1;0.7;1.3;43.6;0.0;0.0;0.4;90.5;9.3
Afflalo;Arron;2013-14;ORL;18.2;3.4;3.6;0.5;0.0;2.0;6.4;45.9;1.8;42.699999999999996;3.8;81.5;35.0
Daye;Austin;2013-14;SAS;3.0;0.4;1.2;0.2;0.2;0.2;1.1;35.3;0.5;32.4;0.3;60.0;6.7
Rivers;Austin;2013-14;NOP;7.7;2.3;1.9;0.7;0.1;1.1;2.8;40.5;0.5;36.4;1.6;63.6;19.4
Bradley;Avery;2013-14;BOS;14.9;1.4;3.8;1.1;0.2;1.6;6.0;43.8;1.3;39.5;1.5;80.4;30.9
Gordon;Ben;2013-14;CHA;5.2;1.1;1.4;0.5;0.1;1.1;1.9;34.300000000000004;0.4;27.6;0.9;81.0;14.7
McLemore;Ben;2013-14;SAC;8.8;1.0;2.9;0.5;0.2;1.2;3.1;37.6;1.2;32.0;1.4;80.4;26.7
Udrih;Beno;2013-14;MEM;4.9;2.8;1.4;0.6;0.1;1.1;1.9;43.8;0.5;45.2;0.6;83.3;15.7
James;Bernard;2013-14;DAL;0.9;0.1;1.4;0.1;0.3;0.3;0.4;47.8;0.0;0.0;0.2;54.50000000000001;4.9
Biyombo;Bismack;2013-14;CHA;2.9;0.1;4.8;0.1;1.1;0.5;1.1;61.1;0.0;0.0;0.6;51.7;13.9
Griffin;Blake;2013-14;LAC;24.1;3.9;9.5;1.2;0.6;2.8;9.0;52.800000000000004;0.2;27.3;6.0;71.5;35.8
Diaw;Boris;2013-14;SAS;9.1;2.8;4.1;0.6;0.4;1.5;3.8;52.1;0.6;40.2;0.9;73.9;25.0
Beal;Bradley;2013-14;WAS;17.1;3.3;3.7;1.0;0.2;1.8;6.6;41.9;1.9;40.2;2.0;78.8;34.7
Wright;Brandan;2013-14;DAL;9.1;0.5;4.2;0.6;0.9;0.6;3.9;67.7;0.0;0.0;1.3;72.6;18.6
Bass;Brandon;2013-14;BOS;11.1;1.1;5.7;0.4;0.9;1.2;4.3;48.6;0.0;33.300000000000004;2.5;85.8;27.6
Davies;Brandon;2013-14;PHI;2.8;0.5;2.1;0.5;0.2;0.7;1.1;42.199999999999996;0.0;20.0;0.7;64.2;11.3
Jennings;Brandon;2013-14;DET;15.5;7.6;3.1;1.3;0.1;2.7;5.3;37.3;1.9;33.7;3.0;75.1;34.1
Knight;Brandon;2013-14;MIL;17.9;4.9;3.5;1.0;0.2;2.6;6.4;42.199999999999996;1.5;32.5;3.6;80.2;33.3
Rush;Brandon;2013-14;UTA;2.1;0.6;1.2;0.1;0.2;0.5;0.8;33.300000000000004;0.4;34.0;0.1;60.0;11.0
Roberts;Brian;2013-14;NOP;9.4;3.3;1.9;0.6;0.1;1.3;3.4;42.0;0.9;36.0;1.7;94.0;23.2
Lopez;Brook;2013-14;BKN;20.7;0.9;6.0;0.5;1.8;1.6;7.6;56.3;0.0;0.0;5.5;81.69999999999999;31.4
Mullens;Byron;2013-14;PHI;4.2;0.3;2.0;0.3;0.2;0.6;1.6;44.2;0.7;37.1;0.2;50.0;9.2
McCollum;CJ;2013-14;POR;5.3;0.7;1.3;0.4;0.1;0.9;1.9;41.6;0.8;37.5;0.6;67.60000000000001;12.5
Miles;CJ;2013-14;CLE;9.9;1.0;2.0;0.9;0.3;0.9;3.5;43.5;1.6;39.300000000000004;1.3;85.3;19.3
Watson;CJ;2013-14;IND;6.6;1.7;1.6;1.0;0.1;1.0;2.3;43.7;0.8;36.6;1.1;78.4;18.9
Landry;Carl;2013-14;SAC;4.2;0.3;3.2;0.2;0.1;0.5;1.7;51.7;0.0;0.0;0.8;82.39999999999999;12.9
Boozer;Carlos;2013-14;CHI;13.7;1.6;8.3;0.7;0.3;2.0;5.9;45.6;0.0;0.0;1.9;76.7;28.2
Anthony;Carmelo;2013-14;NYK;27.4;3.1;8.1;1.2;0.7;2.6;9.6;45.2;2.2;40.2;6.0;84.8;38.7
Butler;Caron;2013-14;OKC;10.5;1.5;4.1;0.8;0.3;1.1;3.8;39.4;1.8;39.4;1.1;84.0;25.3
Felix;Carrick;2013-14;CLE;2.7;0.6;0.9;0.0;0.0;0.6;1.0;50.0;0.3;40.0;0.4;75.0;5.4
Martin;Cartier;2013-14;ATL;5.6;0.6;1.9;0.5;0.1;0.6;1.9;42.0;1.0;39.1;0.8;73.8;14.7
Ware;Casper;2013-14;PHI;5.3;1.1;1.0;0.9;0.0;0.6;2.0;42.9;0.8;33.300000000000004;0.6;83.3;12.9
Parsons;Chandler;2013-14;HOU;16.6;4.0;5.5;1.2;0.4;1.9;6.3;47.199999999999996;1.8;37.0;2.2;74.2;37.6
Frye;Channing;2013-14;PHX;11.1;1.2;5.1;0.7;0.8;1.1;4.1;43.2;2.0;37.0;1.0;82.1;28.2
Hayes;Charles;2013-14;TOR;2.2;0.6;3.4;0.6;0.2;0.5;0.9;43.1;0.0;0.0;0.3;80.0;12.4
Villanueva;Charlie;2013-14;DET;4.6;0.3;1.7;0.2;0.3;0.4;1.8;38.0;0.7;25.0;0.4;57.099999999999994;9.0
Budinger;Chase;2013-14;MIN;6.7;0.8;2.5;0.5;0.0;0.6;2.4;39.4;1.0;35.0;0.8;82.1;18.3
Billups;Chauncey;2013-14;DET;3.8;2.2;1.5;0.4;0.1;1.3;1.3;30.4;0.7;29.2;0.5;83.3;16.3
Andersen;Chris;2013-14;MIA;6.6;0.3;5.3;0.4;1.3;0.7;2.5;64.4;0.0;25.0;1.7;71.0;19.4
Babb;Chris;2013-14;BOS;1.6;0.2;1.2;0.4;0.0;0.2;0.6;26.700000000000003;0.4;22.2;0.0;0.0;9.5
Bosh;Chris;2013-14;MIA;16.2;1.1;6.6;1.0;1.0;1.6;6.2;51.6;0.9;33.900000000000006;2.8;82.0;32.0
Copeland;Chris;2013-14;IND;3.7;0.4;0.8;0.1;0.2;0.3;1.3;47.0;0.8;41.8;0.2;71.39999999999999;6.5
Douglas-Roberts;Chris;2013-14;CHA;6.9;1.0;2.4;0.6;0.3;0.7;2.3;44.0;1.0;38.6;1.3;80.5;20.7
Johnson;Chris;2013-14;BOS;6.3;0.8;2.4;0.7;0.1;0.6;2.1;39.7;1.1;33.900000000000006;0.9;86.0;19.7
Kaman;Chris;2013-14;LAL;10.4;1.5;5.9;0.3;1.0;1.9;4.5;50.9;0.0;0.0;1.3;76.5;18.9
Paul;Chris;2013-14;LAC;19.1;10.7;4.3;2.5;0.1;2.3;6.5;46.7;1.3;36.8;4.8;85.5;35.0
Singleton;Chris;2013-14;WAS;3.0;0.2;2.2;0.4;0.1;0.7;1.0;37.3;0.3;36.8;0.7;72.0;10.0
Smith;Chris;2013-14;NYK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
Wright;Chris;2013-14;MIL;6.0;0.6;2.5;0.9;0.6;0.6;2.6;60.0;0.0;0.0;0.8;40.0;15.7
Zeller;Cody;2013-14;CHA;6.0;1.1;4.3;0.5;0.5;1.1;2.1;42.6;0.0;0.0;1.8;73.0;17.3
Aldrich;Cole;2013-14;NYK;2.0;0.3;2.8;0.2;0.7;0.4;0.7;54.1;0.0;0.0;0.6;86.7;7.2
Brewer;Corey;2013-14;MIN;12.3;1.7;2.6;1.9;0.4;1.3;4.8;48.1;0.7;28.000000000000004;2.0;71.8;32.2
Joseph;Cory;2013-14;SAS;5.0;1.7;1.6;0.5;0.2;0.6;1.9;47.5;0.2;31.6;1.2;82.3;13.8
Lee;Courtney;2013-14;MEM;9.6;1.5;2.4;0.8;0.4;0.9;3.7;48.0;0.9;37.1;1.3;88.4;25.0
Augustin;D.J.;2013-14;CHI;13.1;4.4;1.8;0.7;0.0;1.8;4.2;41.5;1.9;40.1;2.8;88.5;27.3
Stephens;DJ;2013-14;MIL;2.3;0.0;1.7;0.0;0.0;0.0;1.0;42.9;0.0;0.0;0.3;100.0;4.9
White;DJ;2013-14;CHA;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1
Lillard;Damian;2013-14;POR;20.7;5.6;3.5;0.8;0.3;2.4;6.7;42.4;2.7;39.4;4.5;87.1;35.8
James;Damion;2013-14;SAS;1.2;0.6;2.4;0.0;0.2;0.2;0.4;22.2;0.0;0.0;0.4;100.0;10.1
Orton;Daniel;2013-14;PHI;3.0;0.7;2.8;0.3;0.7;0.8;1.0;44.7;0.0;0.0;1.0;76.7;11.4
Granger;Danny;2013-14;LAC;8.2;1.0;3.2;0.3;0.4;1.1;2.8;37.8;1.0;33.6;1.5;94.0;20.7
Green;Danny;2013-14;SAS;9.1;1.5;3.4;1.0;0.9;1.1;3.2;43.2;1.9;41.5;0.7;79.4;24.3
Cunningham;Dante;2013-14;MIN;6.3;1.0;4.1;0.8;0.7;0.5;2.9;46.400000000000006;0.0;0.0;0.5;56.699999999999996;20.2
Johnson-Odom;Darius;2013-14;PHI;0.0;0.3;0.7;0.3;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;5.1
Miller;Darius;2013-14;NOP;4.4;1.0;1.2;0.5;0.2;0.5;1.6;44.0;0.6;32.5;0.6;80.60000000000001;16.1
Morris;Darius;2013-14;MEM;4.0;1.6;1.0;0.5;0.0;1.0;1.4;40.6;0.4;31.6;0.6;65.4;11.6
Arthur;Darrell;2013-14;DEN;5.9;0.9;3.1;0.6;0.7;0.9;2.4;39.5;0.4;37.5;0.8;85.5;17.1
Collison;Darren;2013-14;LAC;11.4;3.7;2.4;1.2;0.2;1.7;4.1;46.7;0.9;37.6;2.4;85.7;25.9
Lee;David;2013-14;GSW;18.2;2.1;9.3;0.7;0.4;2.2;7.4;52.300000000000004;0.0;0.0;3.3;78.0;33.2
West;David;2013-14;IND;14.0;2.8;6.8;0.8;0.9;1.7;5.7;48.8;0.1;26.700000000000003;2.5;78.9;30.9
Jordan;DeAndre;2013-14;LAC;10.4;0.9;13.6;1.0;2.5;1.5;4.2;67.60000000000001;0.0;0.0;2.0;42.8;35.0
Liggins;DeAndre;2013-14;MIA;2.0;0.0;1.0;0.0;0.0;0.0;1.0;100.0;0.0;0.0;0.0;0.0;1.4
Blair;DeJuan;2013-14;DAL;6.4;0.9;4.7;0.8;0.3;1.0;2.7;53.400000000000006;0.0;0.0;1.0;63.6;15.6
DeRozan;DeMar;2013-14;TOR;22.7;4.0;4.3;1.1;0.4;2.2;7.6;42.9;0.8;30.5;6.6;82.39999999999999;38.2
Cousins;DeMarcus;2013-14;SAC;22.7;2.9;11.7;1.5;1.3;3.5;8.3;49.6;0.0;0.0;6.1;72.6;32.4
Carroll;DeMarre;2013-14;ATL;11.1;1.8;5.5;1.5;0.3;1.1;4.1;47.0;1.3;36.199999999999996;1.5;77.3;32.1
Schroder;Dennis;2013-14;ATL;3.7;1.9;1.2;0.3;0.0;1.2;1.5;38.3;0.2;23.799999999999997;0.6;67.4;13.1
Fisher;Derek;2013-14;OKC;5.2;1.4;1.5;0.9;0.0;0.6;1.7;39.1;1.1;38.4;0.7;77.5;17.6
Williams;Deron;2013-14;BKN;14.3;6.1;2.6;1.5;0.2;2.2;5.0;45.0;1.5;36.6;2.7;80.10000000000001;32.2
Favors;Derrick;2013-14;UTA;13.3;1.2;8.7;1.0;1.5;1.8;5.3;52.2;0.0;0.0;2.6;66.9;30.2
Rose;Derrick;2013-14;CHI;15.9;4.3;3.2;0.5;0.1;3.4;5.8;35.4;1.6;34.0;2.7;84.39999999999999;31.1
Williams;Derrick;2013-14;SAC;8.0;0.7;4.1;0.6;0.3;1.0;2.6;42.699999999999996;0.3;26.3;2.4;71.8;23.3
Harris;Devin;2013-14;DAL;7.9;4.5;2.1;0.7;0.1;1.5;2.4;37.8;0.8;30.7;2.3;80.0;20.4
Dedmon;Dewayne;2013-14;ORL;3.1;0.2;4.1;0.2;0.7;0.6;1.2;45.800000000000004;0.0;0.0;0.7;65.60000000000001;12.6
