Lee;Courtney;2013-14;MEM;9.6;1.5;2.4;0.8;0.4;0.9;7.8;0.9;2.5;1.3;1.4;0.4;3.7
Augustin;D.J.;2013-14;CHI;13.1;4.4;1.8;0.7;0.0;1.8;10.1;1.9;4.7;2.8;3.2;0.2;4.2
Stephens;DJ;2013-14;MIL;2.3;0.0;1.7;0.0;0.0;0.0;2.3;0.0;0.0;0.3;0.3;0.3;1.0
White;DJ;2013-14;CHA;0.0;0.0;1.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
Lillard;Damian;2013-14;POR;20.7;5.6;3.5;0.8;0.3;2.4;15.9;2.7;6.8;4.5;5.2;0.4;6.7
James;Damion;2013-14;SAS;1.2;0.6;2.4;0.0;0.2;0.2;1.8;0.0;0.4;0.4;0.4;0.2;0.4
Orton;Daniel;2013-14;PHI;3.0;0.7;2.8;0.3;0.7;0.8;2.1;0.0;0.0;1.0;1.4;0.7;1.0
Granger;Danny;2013-14;LAC;8.2;1.0;3.2;0.3;0.4;1.1;7.5;1.0;3.1;1.5;1.6;0.8;2.8
Green;Danny;2013-14;SAS;9.1;1.5;3.4;1.0;0.9;1.1;7.4;1.9;4.7;0.7;0.9;0.4;3.2
Cunningham;Dante;2013-14;MIN;6.3;1.0;4.1;0.8;0.7;0.5;6.3;0.0;0.1;0.5;0.8;1.4;2.9
Johnson-Odom;Darius;2013-14;PHI;0.0;0.3;0.7;0.3;0.0;0.7;2.3;0.0;1.0;0.0;0.7;0.0;0.0
Miller;Darius;2013-14;NOP;4.4;1.0;1.2;0.5;0.2;0.5;3.7;0.6;1.7;0.6;0.8;0.2;1.6
Morris;Darius;2013-14;MEM;4.0;1.6;1.0;0.5;0.0;1.0;3.6;0.4;1.4;0.6;1.0;0.3;1.4
Arthur;Darrell;2013-14;DEN;5.9;0.9;3.1;0.6;0.7;0.9;6.0;0.4;0.9;0.8;0.9;0.8;2.4
Collison;Darren;2013-14;LAC;11.4;3.7;2.4;1.2;0.2;1.7;8.7;0.9;2.4;2.4;2.8;0.6;4.1
Lee;David;2013-14;GSW;18.2;2.1;9.3;0.7;0.4;2.2;14.2;0.0;0.0;3.3;4.3;2.6;7.4
West;David;2013-14;IND;14.0;2.8;6.8;0.8;0.9;1.7;11.7;0.1;0.2;2.5;3.1;1.5;5.7
Jordan;DeAndre;2013-14;LAC;10.4;0.9;13.6;1.0;2.5;1.5;6.3;0.0;0.0;2.0;4.6;4.0;4.2
Liggins;DeAndre;2013-14;MIA;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
Blair;DeJuan;2013-14;DAL;6.4;0.9;4.7;0.8;0.3;1.0;5.0;0.0;0.0;1.0;1.6;1.8;2.7
DeRozan;DeMar;2013-14;TOR;22.7;4.0;4.3;1.1;0.4;2.2;17.8;0.8;2.7;6.6;8.0;0.6;7.6
Cousins;DeMarcus;2013-14;SAC;22.7;2.9;11.7;1.5;1.3;3.5;16.8;0.0;0.1;6.1;8.4;3.1;8.3
Carroll;DeMarre;2013-14;ATL;11.1;1.8;5.5;1.5;0.3;1.1;8.8;1.3;3.7;1.5;1.9;1.5;4.1
Schroder;Dennis;2013-14;ATL;3.7;1.9;1.2;0.3;0.0;1.2;3.8;0.2;0.9;0.6;0.9;0.1;1.5
Fisher;Derek;2013-14;OKC;5.2;1.4;1.5;0.9;0.0;0.6;4.5;1.1;2.8;0.7;0.9;0.1;1.7
Williams;Deron;2013-14;BKN;14.3;6.1;2.6;1.5;0.2;2.2;11.2;1.5;4.2;2.7;3.4;0.2;5.0
Favors;Derrick;2013-14;UTA;13.3;1.2;8.7;1.0;1.5;1.8;10.2;0.0;0.0;2.6;3.9;2.7;5.3
Rose;Derrick;2013-14;CHI;15.9;4.3;3.2;0.5;0.1;3.4;16.4;1.6;4.7;2.7;3.2;0.9;5.8
Williams;Derrick;2013-14;SAC;8.0;0.7;4.1;0.6;0.3;1.0;6.2;0.3;1.3;2.4;3.3;0.9;2.6
Harris;Devin;2013-14;DAL;7.9;4.5;2.1;0.7;0.1;1.5;6.4;0.8;2.5;2.3;2.9;0.2;2.4
Dedmon;Dewayne;2013-14;ORL;3.1;0.2;4.1;0.2;0.7;0.6;2.7;0.0;0.0;0.7;1.0;1.2;1.2
Pittman;Dexter;2013-14;ATL;0.0;0.0;1.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;1.5;0.0
Garrett;Diante;2013-14;UTA;3.5;1.7;1.4;0.6;0.1;1.1;3.7;0.5;1.4;0.1;0.2;0.2;1.4
Waiters;Dion;2013-14;CLE;15.9;3.0;2.8;0.9;0.2;2.2;14.2;1.3;3.6;2.3;3.4;0.5;6.1
Christmas;Dionte;2013-14;PHX;2.3;0.3;1.2;0.1;0.1;0.2;2.0;0.3;1.0;0.6;0.8;0.4;0.7
Nowitzki;Dirk;2013-14;DAL;21.7;2.7;6.2;0.9;0.6;1.5;15.9;1.6;4.1;4.2;4.7;0.5;7.9
Sloan;Donald;2013-14;IND;2.3;1.0;0.9;0.2;0.0;0.5;2.4;0.2;0.9;0.3;0.4;0.1;0.9
Motiejunas;Donatas;2013-14;HOU;5.5;0.5;3.6;0.3;0.3;0.8;4.8;0.3;1.4;0.9;1.5;1.0;2.1
Wright;Dorell;2013-14;POR;5.0;0.9;2.8;0.3;0.2;0.6;4.4;1.0;3.0;0.8;1.0;0.4;1.6
Lamb;Doron;2013-14;ORL;3.6;0.8;0.9;0.2;0.0;0.5;3.0;0.7;1.7;0.5;0.7;0.2;1.2
Green;Draymond;2013-14;GSW;6.2;1.9;5.0;1.2;0.9;1.1;5.6;0.7;2.0;1.0;1.5;1.0;2.3
Gooden;Drew;2013-14;WAS;8.3;0.7;5.2;0.5;0.3;0.8;6.5;0.3;0.8;1.1;1.2;1.7;3.5
Buycks;Dwight;2013-14;TOR;3.1;0.7;1.6;0.6;0.0;0.7;3.4;0.4;1.2;0.6;0.6;0.3;1.1
Howard;Dwight;2013-14;HOU;18.3;1.8;12.2;0.8;1.8;3.2;11.3;0.0;0.1;4.9;9.0;3.3;6.7
Wade;Dwyane;2013-14;MIA;19.0;4.7;4.5;1.5;0.5;3.0;14.1;0.2;0.6;3.5;4.8;1.1;7.7
Moore;E'Twaun;2013-14;ORL;6.3;1.4;1.7;0.8;0.2;0.7;5.8;0.7;2.0;0.7;0.9;0.4;2.5
Clark;Earl;2013-14;NYK;4.8;0.3;2.6;0.3;0.5;0.6;4.8;0.8;2.3;0.4;0.6;0.4;1.8
Watson;Earl;2013-14;POR;0.5;1.2;0.6;0.2;0.0;0.7;0.5;0.1;0.3;0.2;0.2;0.2;0.1
Davis;Ed;2013-14;MEM;5.7;0.4;4.1;0.3;0.7;0.6;4.6;0.0;0.0;0.7;1.4;1.5;2.5
Udoh;Ekpe;2013-14;MIL;3.4;0.7;3.5;0.4;1.0;0.9;3.4;0.0;0.0;0.7;1.1;1.5;1.4
Harris;Elias;2013-14;LAL;0.0;0.5;0.5;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0
Williams;Elliot;2013-14;PHI;6.0;1.1;1.9;0.5;0.0;1.0;5.0;0.6;1.9;1.3;1.8;0.4;2.1
Brand;Elton;2013-14;ATL;5.7;1.0;4.9;0.5;1.2;0.8;4.5;0.0;0.0;0.8;1.3;1.3;2.5
Kanter;Enes;2013-14;UTA;12.3;0.9;7.5;0.4;0.5;1.8;10.7;0.0;0.0;1.9;2.6;2.8;5.2
Bledsoe;Eric;2013-14;PHX;17.7;5.5;4.7;1.6;0.3;3.3;12.9;1.2;3.3;4.3;5.5;0.6;6.2
Gordon;Eric;2013-14;NOP;15.4;3.3;2.6;1.2;0.2;2.1;12.8;1.6;4.0;2.7;3.5;0.5;5.6
Maynor;Eric;2013-14;PHI;2.6;1.7;1.3;0.3;0.1;0.9;3.3;0.4;1.2;0.2;0.4;0.3;1.0
Murphy;Erik;2013-14;CHI;0.3;0.1;0.3;0.0;0.2;0.1;0.5;0.0;0.1;0.0;0.0;0.1;0.1
Ilyasova;Ersan;2013-14;MIL;11.2;1.3;6.2;0.8;0.1;1.1;10.5;0.7;2.4;1.9;2.4;1.9;4.3
Fournier;Evan;2013-14;DEN;8.4;1.5;2.7;0.4;0.1;1.3;7.2;1.2;3.1;1.2;1.6;0.4;3.0
